given,family,sequence,affiliation,DOI
Neila,Ben Aba,additional,,10.12688/f1000research.54206.1
Zairi,Ihsen,additional,,10.12688/f1000research.54206.1
Tawfik,Kalfat,additional,,10.12688/f1000research.54206.1
Raouf,Denguir,additional,,10.12688/f1000research.54206.1
Fausto,Petrelli,first,,10.12688/f1000research.52546.3
Antonio,Ghidini,additional,,10.12688/f1000research.52546.3
Michele,Ghidini,additional,,10.12688/f1000research.52546.3
Roberta,Bukovec,additional,,10.12688/f1000research.52546.3
Francesca,Trevisan,additional,,10.12688/f1000research.52546.3
Luca,Turati,additional,,10.12688/f1000research.52546.3
Alice,Indini,additional,,10.12688/f1000research.52546.3
Silvia,Seghezzi,additional,,10.12688/f1000research.52546.3
Veronica,Lonati,additional,,10.12688/f1000research.52546.3
Giovanna,Moleri,additional,,10.12688/f1000research.52546.3
Gianluca,Tomasello,additional,,10.12688/f1000research.52546.3
Alberto,Zaniboni,additional,,10.12688/f1000research.52546.3
Komang Agung,Irianto,first,,10.12688/f1000research.53599.1
I Putu Gede Pradnyadewa,Pradana,additional,,10.12688/f1000research.53599.1
Brigita,De Vega,additional,,10.12688/f1000research.53599.1
Laura,Martínez García,first,,10.12688/f1000research.51961.2
Laura,Samsó Jofra,additional,,10.12688/f1000research.51961.2
Pablo,Alonso-Coello,additional,,10.12688/f1000research.51961.2
Eukane,Ansuategi,additional,,10.12688/f1000research.51961.2
Laia,Asso Mistral,additional,,10.12688/f1000research.51961.2
Monica,Ballesteros,additional,,10.12688/f1000research.51961.2
Carlos,Canelo-Aybar,additional,,10.12688/f1000research.51961.2
Gonzalo,Casino,additional,,10.12688/f1000research.51961.2
Ana,Gallego Iborra,additional,,10.12688/f1000research.51961.2
Ena Pery,Niño de Guzmán Quispe,additional,,10.12688/f1000research.51961.2
Carolina,Requeijo,additional,,10.12688/f1000research.51961.2
Marta,Roqué i Figuls,additional,,10.12688/f1000research.51961.2
Karla,Salas,additional,,10.12688/f1000research.51961.2
Mar,Ubeda,additional,,10.12688/f1000research.51961.2
Iratxe,Urreta,additional,,10.12688/f1000research.51961.2
Sarah,Rosenbaum,additional,,10.12688/f1000research.51961.2
Dorothy V. M.,Bishop,first,,10.12688/f1000research.73520.1
Vitaly V.,Babenko,first,,10.12688/f1000research.28396.1
Denis V.,Yavna,additional,,10.12688/f1000research.28396.1
Pavel N.,Ermakov,additional,,10.12688/f1000research.28396.1
Polina V.,Anokhina,additional,,10.12688/f1000research.28396.1
Rusen N,Tanribilir,first,,10.12688/f1000research.52637.1
Edgar F.,Manrique-Hernández,first,,10.12688/f1000research.27766.1
Marcela Pilar,Rojas Díaz,additional,,10.12688/f1000research.27766.1
Laura Andrea,Rodriguez-Villamizar,additional,,10.12688/f1000research.27766.1
Tagwa A. M.,Salih,first,,10.12688/f1000research.19370.2
Bashir A.,Yousef,additional,,10.12688/f1000research.19370.2
Mohamed A. M.,Salih,additional,,10.12688/f1000research.19370.2
Khalid S.,Eltom,additional,,10.12688/f1000research.19370.2
Maysaa El Sayed,Zaki,first,,10.12688/f1000research.52086.3
Dina,Elhammady,additional,,10.12688/f1000research.52086.3
Mona,Foda Salama,additional,,10.12688/f1000research.52086.3
Mostafa,Abdelsalam,additional,,10.12688/f1000research.52086.3
Asmaa Osama Bakr,Osman,additional,,10.12688/f1000research.52086.3
Silvia,Cristina de Carvalho Borges,first,,10.12688/f1000research.53177.1
Michele,da Silva Valadão Fernandes,additional,,10.12688/f1000research.53177.1
Priscilla Rayanne e Silva,Noll,additional,,10.12688/f1000research.53177.1
Vinicius,Diniz Azevedo,additional,,10.12688/f1000research.53177.1
Regina,Márcia Ferreira Silva,additional,,10.12688/f1000research.53177.1
Carolina,Rodrigues Mendonça,additional,,10.12688/f1000research.53177.1
Matias,Noll,additional,,10.12688/f1000research.53177.1
John,Krapohl,first,,10.12688/f1000research.108835.1
Brett E.,Pickett,additional,,10.12688/f1000research.108835.1
John,Stonestreet,first,,10.12688/f1000research.109811.1
Wouter,Aukema,first,,10.12688/f1000research.51061.3
Bobby Rajesh,Malhotra,additional,,10.12688/f1000research.51061.3
Simon,Goddek,additional,,10.12688/f1000research.51061.3
Ulrike,Kämmerer,additional,,10.12688/f1000research.51061.3
Peter,Borger,additional,,10.12688/f1000research.51061.3
Kevin,McKernan,additional,,10.12688/f1000research.51061.3
Rainer Johannes,Klement,additional,,10.12688/f1000research.51061.3
Lauren,Maxwell,first,,10.12688/f1000research.55501.1
Regina,Gilyan,additional,,10.12688/f1000research.55501.1
Sayali Arvind,Chavan,additional,,10.12688/f1000research.55501.1
Marwah,Al-Zumair,additional,,10.12688/f1000research.55501.1
Shaila,Akter,additional,,10.12688/f1000research.55501.1
Thomas,Jaenisch,additional,,10.12688/f1000research.55501.1
Takafumi,Hasegawa,first,,10.12688/f1000research.51433.1
Tatsuhiko,Hosaka,additional,,10.12688/f1000research.51433.1
Ryuhei,Harada,additional,,10.12688/f1000research.51433.1
Ichiro,Kawahata,additional,,10.12688/f1000research.51433.1
Kyoko,Hoshino,additional,,10.12688/f1000research.51433.1
Naoto,Sugeno,additional,,10.12688/f1000research.51433.1
Akio,Kikuchi,additional,,10.12688/f1000research.51433.1
Masashi,Aoki,additional,,10.12688/f1000research.51433.1
Siprianus Ugroseno Yudho,Bintoro,first,,10.12688/f1000research.53365.1
Pradana Zaky,Romadhon,additional,,10.12688/f1000research.53365.1
Satriyo Dwi,Suryantoro,additional,,10.12688/f1000research.53365.1
Rusdi Zakki,Aminy,additional,,10.12688/f1000research.53365.1
Choirina,Windradi,additional,,10.12688/f1000research.53365.1
Krisnina Nurul,Widiyastuti,additional,,10.12688/f1000research.53365.1
Nazih,Abu Tabar,first,,10.12688/f1000research.51936.1
Mohammad,Al Qadire,additional,,10.12688/f1000research.51936.1
Imad,Thultheen,additional,,10.12688/f1000research.51936.1
Jafar,Alshraideh,additional,,10.12688/f1000research.51936.1
Laurent,Musango,first,,10.12688/f1000research.28483.1
Ajoy,Nundoochan,additional,,10.12688/f1000research.28483.1
Philippe,Van Wilder,additional,,10.12688/f1000research.28483.1
Joses Muthuri,Kirigia,additional,,10.12688/f1000research.28483.1
Alexander,Grossmann,first,,10.12688/f1000research.27468.2
Björn,Brembs,additional,,10.12688/f1000research.27468.2
Matias,Noll,first,,10.12688/f1000research.55336.1
Priscilla Rayanne e Silva,Noll,additional,,10.12688/f1000research.55336.1
Carolina Rodrigues,Mendonça,additional,,10.12688/f1000research.55336.1
Ana Paula dos Santos,Rodrigues,additional,,10.12688/f1000research.55336.1
Erika Aparecida,Silveira,additional,,10.12688/f1000research.55336.1
Masyitah,Mahadi,first,,10.12688/f1000research.73529.1
Alisha,Chunduri,first,,10.12688/f1000research.27413.3
Wim E.,Crusio,additional,,10.12688/f1000research.27413.3
Anna,Delprato,additional,,10.12688/f1000research.27413.3
Darmadi,Darmadi,first,,10.12688/f1000research.74758.1
Cennikon,Pakpahan,additional,,10.12688/f1000research.74758.1
Riska Habriel,Ruslie,additional,,10.12688/f1000research.74758.1
Andri,Rezano,additional,,10.12688/f1000research.74758.1
Emmanuel,Firima,first,,10.12688/f1000research.52114.1
Lucia,Gonzalez,additional,,10.12688/f1000research.52114.1
Jacqueline,Huber,additional,,10.12688/f1000research.52114.1
Jennifer M.,Belus,additional,,10.12688/f1000research.52114.1
Fabian,Raeber,additional,,10.12688/f1000research.52114.1
Ravi,Gupta,additional,,10.12688/f1000research.52114.1
Joalane,Mokhohlane,additional,,10.12688/f1000research.52114.1
Madavida,Mphunyane,additional,,10.12688/f1000research.52114.1
Alain,Amstutz,additional,,10.12688/f1000research.52114.1
Niklaus Daniel,Labhardt,additional,,10.12688/f1000research.52114.1
Olivia Avriyanti,Hanafiah,first,,10.12688/f1000research.72982.1
Diana Sofia,Hanafiah,additional,,10.12688/f1000research.72982.1
Gostry Aldica,Dohude,additional,,10.12688/f1000research.72982.1
Denny,Satria,additional,,10.12688/f1000research.72982.1
Livita,Livita,additional,,10.12688/f1000research.72982.1
Nindha Siti,Moudy,additional,,10.12688/f1000research.72982.1
Rahma,Rahma,additional,,10.12688/f1000research.72982.1
Brikha Raj,Joshi,first,,10.12688/f1000research.73727.1
Swotantra,Gautam,additional,,10.12688/f1000research.73727.1
Saroj Adhikari,Yadav,additional,,10.12688/f1000research.73727.1
Rakesh Kumar,Gupta,additional,,10.12688/f1000research.73727.1
Jose M.,Vela-Ruiz,first,,10.12688/f1000research.75119.1
Katherine,Medina-Rojas,additional,,10.12688/f1000research.75119.1
Andrea,Machón-Cosme,additional,,10.12688/f1000research.75119.1
Carlos,Perez-Ramos,additional,,10.12688/f1000research.75119.1
Miguel J.,Sotelo,additional,,10.12688/f1000research.75119.1
Jhony A.,De La Cruz-Vargas,additional,,10.12688/f1000research.75119.1
Muhammad Zafar,Iqbal,first,,10.12688/f1000research.54305.1
Muhammad Zeshan,Arshad,additional,,10.12688/f1000research.54305.1
Gamze,Özel,additional,,10.12688/f1000research.54305.1
Oluwafemi Samson,Balogun,additional,,10.12688/f1000research.54305.1
Md. Shabiul,Islam,first,,10.12688/f1000research.73581.1
Most Tahamina,Khatoon,additional,,10.12688/f1000research.73581.1
Kazy Noor-e-Alam,Siddiquee,additional,,10.12688/f1000research.73581.1
Wong Hin,Yong,additional,,10.12688/f1000research.73581.1
Mohammad Nurul,Huda,additional,,10.12688/f1000research.73581.1
META MAULIDA,DAMAYANTI,first,,10.12688/f1000research.74094.1
MEIKE,RACHMAWATI,additional,,10.12688/f1000research.74094.1
Siroos,Shahriari,first,,10.12688/f1000research.73969.1
Taha,Hossein Rashidi,additional,,10.12688/f1000research.73969.1
AKM,Azad,additional,,10.12688/f1000research.73969.1
Fatemeh,Vafaee,additional,,10.12688/f1000research.73969.1
Ananto Satya,Pradana,first,,10.12688/f1000research.108676.1
Krisna Yuarno,Phatama,additional,,10.12688/f1000research.108676.1
Edi,Mustamsir,additional,,10.12688/f1000research.108676.1
Irasiqin,Wibawanto S,additional,,10.12688/f1000research.108676.1
Lasa Dhakka,Siahaan,additional,,10.12688/f1000research.108676.1
Mohamad,Hidayat,additional,,10.12688/f1000research.108676.1
Respati Suryanto,Dradjat,additional,,10.12688/f1000research.108676.1
Sabine,Bohnet-Joschko,first,,10.12688/f1000research.73875.1
Maria Paula,Valk-Draad,additional,,10.12688/f1000research.73875.1
Timo,Schulte,additional,,10.12688/f1000research.73875.1
Oliver,Groene,additional,,10.12688/f1000research.73875.1
Navodita,Jamwal,first,,10.12688/f1000research.76180.1
Ashwini,Rao,additional,,10.12688/f1000research.76180.1
Ramya,Shenoy,additional,,10.12688/f1000research.76180.1
Mithun,Pai,additional,,10.12688/f1000research.76180.1
Aparna,KS,additional,,10.12688/f1000research.76180.1
Avinash,BR,additional,,10.12688/f1000research.76180.1
Katherine E.,Eddy,first,,10.12688/f1000research.76833.1
Alexander,Eggleston,additional,,10.12688/f1000research.76833.1
Sher Ting,Chim,additional,,10.12688/f1000research.76833.1
Rana Islamiah,Zahroh,additional,,10.12688/f1000research.76833.1
Elizabeth,Sebastian,additional,,10.12688/f1000research.76833.1
Chloe,Bykersma,additional,,10.12688/f1000research.76833.1
Steve,McDonald,additional,,10.12688/f1000research.76833.1
Caroline S. E.,Homer,additional,,10.12688/f1000research.76833.1
Nick,Scott,additional,,10.12688/f1000research.76833.1
Doris,Chou,additional,,10.12688/f1000research.76833.1
Olufemi T.,Oladapo,additional,,10.12688/f1000research.76833.1
Joshua P.,Vogel,additional,,10.12688/f1000research.76833.1
Peter,Cox,first,,10.12688/f1000research.73647.1
Paula,R. Williamson,additional,,10.12688/f1000research.73647.1
Susanna,Dodd,additional,,10.12688/f1000research.73647.1
Camila,Pasa,first,,10.12688/f1000research.73905.1
Ruberlei,Godinho de Oliveira,additional,,10.12688/f1000research.73905.1
Thiago,da Rosa Lima,additional,,10.12688/f1000research.73905.1
Michelle,Jalousie Kommers,additional,,10.12688/f1000research.73905.1
Karla,Régia Ferreira Viana Figueiredo,additional,,10.12688/f1000research.73905.1
Waléria,Christiane Rezende Fett,additional,,10.12688/f1000research.73905.1
Carlos,Alexandre Fett,additional,,10.12688/f1000research.73905.1
Hoda,Atef Abdelsattar Ibrahim,first,,10.12688/f1000research.51186.1
Rasha,Abdel-Raouf,additional,,10.12688/f1000research.51186.1
Ahmed S.,Zeid,additional,,10.12688/f1000research.51186.1
Eman H.,Elsebaie,additional,,10.12688/f1000research.51186.1
Shaimaa,Abdalaleem,additional,,10.12688/f1000research.51186.1
Aya A.,Amin,additional,,10.12688/f1000research.51186.1
Hanna,Aboulghar,additional,,10.12688/f1000research.51186.1
Riccardo,Tizzoni,first,,10.12688/f1000research.51845.2
Marta,Tizzoni,additional,,10.12688/f1000research.51845.2
Carlo Alfredo,Clerici,additional,,10.12688/f1000research.51845.2
P. N.,Onwuachi-Iheagwara,first,,10.12688/f1000research.54315.1
B.I,Iheagwara,additional,,10.12688/f1000research.54315.1
Vladyslav,Yadrykhins'ky,first,,10.12688/f1000research.74018.1
Charis,Georgiou,additional,,10.12688/f1000research.74018.1
Ruth,Brenk,additional,,10.12688/f1000research.74018.1
Tayler,Watson,first,,10.12688/f1000research.73729.1
Owen,Walker,additional,,10.12688/f1000research.73729.1
Robin,Cann,additional,,10.12688/f1000research.73729.1
Ashwin K,Varghese,additional,,10.12688/f1000research.73729.1
Toto,Sudargo,first,,10.12688/f1000research.75131.1
Atika Anif,Prameswari,additional,,10.12688/f1000research.75131.1
Bianda,Aulia,additional,,10.12688/f1000research.75131.1
Tira,Aristasari,additional,,10.12688/f1000research.75131.1
Fitria Aninda,Ratri,additional,,10.12688/f1000research.75131.1
Rahadyana,Muslichah,additional,,10.12688/f1000research.75131.1
Sheila Rosmala,Putri,additional,,10.12688/f1000research.75131.1
Francesco,Reina,first,,10.12688/f1000research.54788.1
John M.A.,Wigg,additional,,10.12688/f1000research.54788.1
Mariia,Dmitrieva,additional,,10.12688/f1000research.54788.1
Joël,Lefebvre,additional,,10.12688/f1000research.54788.1
Jens,Rittscher,additional,,10.12688/f1000research.54788.1
Christian,Eggeling,additional,,10.12688/f1000research.54788.1
Sanjay,Soundarajan,first,,10.12688/f1000research.75071.1
Sachira,Kuruppu,additional,,10.12688/f1000research.75071.1
Ashutosh,Singh,additional,,10.12688/f1000research.75071.1
Jongchan,Kim,additional,,10.12688/f1000research.75071.1
Monalisa,Achalla,additional,,10.12688/f1000research.75071.1
Mikhail,Raevskiy,first,,10.12688/f1000research.75321.1
Anna,Kondrashina,additional,,10.12688/f1000research.75321.1
Yulia,Medvedeva,additional,,10.12688/f1000research.75321.1
Mohamed,Reda Halawa,first,,10.12688/f1000research.55221.2
Iman,Zaky Ahmed,additional,,10.12688/f1000research.55221.2
Nahla,Fawzy Abouelezz,additional,,10.12688/f1000research.55221.2
Nagwa,Roushdy Mohamed,additional,,10.12688/f1000research.55221.2
Naira,Hany Abdelaziz Khalil,additional,,10.12688/f1000research.55221.2
Laila,Mahmoud Ali Hendawy,additional,,10.12688/f1000research.55221.2
Romain D.,Cazé,first,,10.12688/f1000research.53961.2
Saif Aldeen,AlRyalat,first,,10.12688/f1000research.22127.2
Khaled,Al Oweidat,additional,,10.12688/f1000research.22127.2
Mohammad,Al-Essa,additional,,10.12688/f1000research.22127.2
Khaled,Ashouri,additional,,10.12688/f1000research.22127.2
Osama,El Khatib,additional,,10.12688/f1000research.22127.2
Athar,Al-Rawashdeh,additional,,10.12688/f1000research.22127.2
Abeer,Yaseen,additional,,10.12688/f1000research.22127.2
Ahmad,Toumar,additional,,10.12688/f1000research.22127.2
Anas,Alrwashdeh,additional,,10.12688/f1000research.22127.2
Santun,Bhekti Rahimah,first,,10.12688/f1000research.73697.1
Arto,Yuwono Soeroto,additional,,10.12688/f1000research.73697.1
Diah,Dhianawaty Djunaedi,additional,,10.12688/f1000research.73697.1
Tatang,Bisri,additional,,10.12688/f1000research.73697.1
